type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,@eslint/object-schema@2.1.6,Apache-2.0,@eslint,Nicholas C. Zakas,object-schema,2.1.6,pkg:npm/%40eslint/object-schema@2.1.6?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Feslint%2Frewrite.git,,An object schema merger/validator,git+https://github.com/eslint/rewrite.git,"as detected from PackageJson property ""repository.url""",https://github.com/eslint/rewrite#readme,"as detected from PackageJson property ""homepage""",https://github.com/eslint/rewrite/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-01-31T17:22:47.181Z
library,eslint-visitor-keys@3.4.3,Apache-2.0,,Toru Nagashima,eslint-visitor-keys,3.4.3,pkg:npm/eslint-visitor-keys@3.4.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Feslint%2Feslint-visitor-keys.git,,Constants and utilities about visitor keys to traverse AST.,git+https://github.com/eslint/eslint-visitor-keys.git,"as detected from PackageJson property ""repository.url""",https://github.com/eslint/eslint-visitor-keys#readme,"as detected from PackageJson property ""homepage""",https://github.com/eslint/eslint-visitor-keys/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-06-09T15:45:53.017Z
library,@rtsao/scc@1.1.0,MIT,@rtsao,,scc,1.1.0,pkg:npm/%40rtsao/scc@1.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Frtsao%2Fscc.git,,,git+https://github.com/rtsao/scc.git,"as detected from PackageJson property ""repository.url""",https://github.com/rtsao/scc#readme,"as detected from PackageJson property ""homepage""",https://github.com/rtsao/scc/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-04-06T20:57:25.666Z
library,array-includes@3.1.9,MIT,,Jordan Harband,array-includes,3.1.9,pkg:npm/array-includes@3.1.9?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2Farray-includes.git,,An ES7/ES2016 spec-compliant `Array.prototype.includes` shim/polyfill/replacement that works as far down as ES3.,git://github.com/es-shims/array-includes.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/array-includes#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/array-includes/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-06-02T05:01:21.174Z
library,array.prototype.findlastindex@1.2.6,MIT,,Jordan Harband,array.prototype.findlastindex,1.2.6,pkg:npm/array.prototype.findlastindex@1.2.6?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fes-shims%2FArray.prototype.findLastIndex.git,,An ESnext spec-compliant `Array.prototype.findLastIndex` shim/polyfill/replacement that works as far down as ES3.,git+https://github.com/es-shims/Array.prototype.findLastIndex.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Array.prototype.findLastIndex#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Array.prototype.findLastIndex/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-03-14T18:20:03.426Z
library,array.prototype.flat@1.3.3,MIT,,Jordan Harband,array.prototype.flat,1.3.3,pkg:npm/array.prototype.flat@1.3.3?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FArray.prototype.flat.git,,An ES2019 spec-compliant `Array.prototype.flat` shim/polyfill/replacement that works as far down as ES3.,git://github.com/es-shims/Array.prototype.flat.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Array.prototype.flat#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Array.prototype.flat/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-15T22:32:44.599Z
library,array.prototype.flatmap@1.3.3,MIT,,Jordan Harband,array.prototype.flatmap,1.3.3,pkg:npm/array.prototype.flatmap@1.3.3?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FArray.prototype.flatMap.git,,An ES2019 spec-compliant `Array.prototype.flatMap` shim/polyfill/replacement that works as far down as ES3.,git://github.com/es-shims/Array.prototype.flatMap.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Array.prototype.flatMap#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Array.prototype.flatMap/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-16T00:45:40.122Z
library,debug@3.2.7,MIT,,TJ Holowaychuk,debug,3.2.7,pkg:npm/debug@3.2.7?vcs_url=git%3A%2F%2Fgithub.com%2Fvisionmedia%2Fdebug.git,,small debugging utility,git://github.com/visionmedia/debug.git,"as detected from PackageJson property ""repository.url""",https://github.com/visionmedia/debug#readme,"as detected from PackageJson property ""homepage""",https://github.com/visionmedia/debug/issues,"as detected from PackageJson property ""bugs.url""",,,,,tj@vision-media.ca,active,Active in npm registry,2025-09-13T17:25:19.913Z
library,doctrine@2.1.0,Apache-2.0,,,doctrine,2.1.0,pkg:npm/doctrine@2.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Feslint%2Fdoctrine.git,,JSDoc parser,git+https://github.com/eslint/doctrine.git,"as detected from PackageJson property ""repository.url""",https://github.com/eslint/doctrine,"as detected from PackageJson property ""homepage""",https://github.com/eslint/doctrine/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-06-22T16:31:41.771Z
library,eslint-import-resolver-node@0.3.9,MIT,,Ben Mosher,eslint-import-resolver-node,0.3.9,pkg:npm/eslint-import-resolver-node@0.3.9?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fimport-js%2Feslint-plugin-import.git,,Node default behavior import resolution plugin for eslint-plugin-import.,git+https://github.com/import-js/eslint-plugin-import.git,"as detected from PackageJson property ""repository.url""",https://github.com/import-js/eslint-plugin-import,"as detected from PackageJson property ""homepage""",https://github.com/import-js/eslint-plugin-import/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-08-08T03:50:23.614Z
library,eslint-module-utils@2.12.1,MIT,,Ben Mosher,eslint-module-utils,2.12.1,pkg:npm/eslint-module-utils@2.12.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fimport-js%2Feslint-plugin-import.git#utils,,Core utilities to support eslint-plugin-import and other module-related plugins.,git+https://github.com/import-js/eslint-plugin-import.git#utils,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/import-js/eslint-plugin-import#readme,"as detected from PackageJson property ""homepage""",https://github.com/import-js/eslint-plugin-import/issues,"as detected from PackageJson property ""bugs.url""",,,,,me@benmosher.com,active,Active in npm registry,2025-06-20T02:34:20.784Z
library,object.fromentries@2.0.8,MIT,,Jordan Harband,object.fromentries,2.0.8,pkg:npm/object.fromentries@2.0.8?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FObject.fromEntries.git,,ES proposal-spec-compliant Object.fromEntries shim.,git://github.com/es-shims/Object.fromEntries.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Object.fromEntries#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Object.fromEntries/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-03-18T23:25:37.946Z
library,object.groupby@1.0.3,MIT,,Jordan Harband,object.groupby,1.0.3,pkg:npm/object.groupby@1.0.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fes-shims%2FObject.groupBy.git,,An ESnext spec-compliant `Object.groupBy` shim/polyfill/replacement that works as far down as ES3.,git+https://github.com/es-shims/Object.groupBy.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Object.groupBy#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Object.groupBy/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-03-18T18:04:14.161Z
library,object.values@1.2.1,MIT,,Jordan Harband,object.values,1.2.1,pkg:npm/object.values@1.2.1?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FObject.values.git,,ES2017 spec-compliant Object.values shim.,git://github.com/es-shims/Object.values.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Object.values#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Object.values/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-19T06:39:08.327Z
library,string.prototype.trimend@1.0.9,MIT,,Jordan Harband,string.prototype.trimend,1.0.9,pkg:npm/string.prototype.trimend@1.0.9?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FString.prototype.trimEnd.git,,ES2019 spec-compliant String.prototype.trimEnd shim.,git://github.com/es-shims/String.prototype.trimEnd.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/String.prototype.trimEnd#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/String.prototype.trimEnd/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-11T18:20:46.279Z
library,tsconfig-paths@3.15.0,MIT,,Jonas Kello,tsconfig-paths,3.15.0,pkg:npm/tsconfig-paths@3.15.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fdividab%2Ftsconfig-paths.git,,Load node modules according to tsconfig paths~ in run-time or via API.,git+https://github.com/dividab/tsconfig-paths.git,"as detected from PackageJson property ""repository.url""",https://github.com/dividab/tsconfig-paths#readme,"as detected from PackageJson property ""homepage""",https://github.com/dividab/tsconfig-paths/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-08-25T10:09:24.700Z
library,@types/json5@0.0.29,MIT,@types,Jason Swearingen,json5,0.0.29,pkg:npm/%40types/json5@0.0.29?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FDefinitelyTyped%2FDefinitelyTyped.git,,TypeScript definitions for JSON5,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git,"as detected from PackageJson property ""repository.url""",https://github.com/DefinitelyTyped/DefinitelyTyped#readme,"as detected from PackageJson property ""homepage""",https://github.com/DefinitelyTyped/DefinitelyTyped/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-07-12T19:27:24.825Z
library,json5@1.0.2,MIT,,Aseem Kishore,json5,1.0.2,pkg:npm/json5@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjson5%2Fjson5.git,,JSON for humans.,git+https://github.com/json5/json5.git,"as detected from PackageJson property ""repository.url""",http://json5.org/,"as detected from PackageJson property ""homepage""",https://github.com/json5/json5/issues,"as detected from PackageJson property ""bugs.url""",,,,,aseem.kishore@gmail.com,active,Active in npm registry,2023-03-04T17:04:33.373Z
library,call-bind@1.0.8,MIT,,Jordan Harband,call-bind,1.0.8,pkg:npm/call-bind@1.0.8?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fcall-bind.git,,Robustly `.call.bind()` a function,git+https://github.com/ljharb/call-bind.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/call-bind#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/call-bind/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-06T05:19:16.625Z
library,call-bound@1.0.4,MIT,,Jordan Harband,call-bound,1.0.4,pkg:npm/call-bound@1.0.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fcall-bound.git,,Robust call-bound JavaScript intrinsics~ using `call-bind` and `get-intrinsic`.,git+https://github.com/ljharb/call-bound.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/call-bound#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/call-bound/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-03-03T17:50:03.694Z
library,define-properties@1.2.1,MIT,,Jordan Harband,define-properties,1.2.1,pkg:npm/define-properties@1.2.1?vcs_url=git%3A%2F%2Fgithub.com%2Fljharb%2Fdefine-properties.git,,Define multiple non-enumerable properties at once. Uses `Object.defineProperty` when available; falls back to standard assignment in older engines.,git://github.com/ljharb/define-properties.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/define-properties#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/define-properties/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-03-21T16:50:05.987Z
library,define-data-property@1.1.4,MIT,,Jordan Harband,define-data-property,1.1.4,pkg:npm/define-data-property@1.1.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fdefine-data-property.git,,Define a data property on an object. Will fall back to assignment in an engine without descriptors.,git+https://github.com/ljharb/define-data-property.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/define-data-property#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/define-data-property/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-02-13T16:56:02.843Z
library,has-property-descriptors@1.0.2,MIT,,Jordan Harband,has-property-descriptors,1.0.2,pkg:npm/has-property-descriptors@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fhas-property-descriptors.git,,Does the environment have full property descriptor support? Handles IE 8's broken defineProperty/gOPD.,git+https://github.com/inspect-js/has-property-descriptors.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/has-property-descriptors#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/has-property-descriptors/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-02-13T05:21:47.844Z
library,object-keys@1.1.1,MIT,,Jordan Harband,object-keys,1.1.1,pkg:npm/object-keys@1.1.1?vcs_url=git%3A%2F%2Fgithub.com%2Fljharb%2Fobject-keys.git,,An Object.keys replacement~ in case Object.keys is not available. From https://github.com/es-shims/es5-shim,git://github.com/ljharb/object-keys.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/object-keys#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/object-keys/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2023-06-09T21:33:04.590Z
library,set-function-length@1.2.2,MIT,,Jordan Harband,set-function-length,1.2.2,pkg:npm/set-function-length@1.2.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fset-function-length.git,,Set a function's length property,git+https://github.com/ljharb/set-function-length.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/set-function-length#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/set-function-length/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-03-09T17:41:00.027Z
library,es-abstract@1.24.0,MIT,,Jordan Harband,es-abstract,1.24.0,pkg:npm/es-abstract@1.24.0?vcs_url=git%3A%2F%2Fgithub.com%2Fljharb%2Fes-abstract.git,,ECMAScript spec abstract operations.,git://github.com/ljharb/es-abstract.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/es-abstract#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/es-abstract/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-05-29T00:32:36.757Z
library,array-buffer-byte-length@1.0.2,MIT,,Jordan Harband,array-buffer-byte-length,1.0.2,pkg:npm/array-buffer-byte-length@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Farray-buffer-byte-length.git,,Get the byte length of an ArrayBuffer~ even in engines without a `.byteLength` method.,git+https://github.com/inspect-js/array-buffer-byte-length.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/array-buffer-byte-length#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/array-buffer-byte-length/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-20T01:21:57.781Z
library,arraybuffer.prototype.slice@1.0.4,MIT,,Jordan Harband,arraybuffer.prototype.slice,1.0.4,pkg:npm/arraybuffer.prototype.slice@1.0.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fes-shims%2FArrayBuffer.prototype.slice.git,,ES spec-compliant shim for ArrayBuffer.prototype.slice,git+https://github.com/es-shims/ArrayBuffer.prototype.slice.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/ArrayBuffer.prototype.slice#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/ArrayBuffer.prototype.slice/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-15T21:56:20.844Z
library,available-typed-arrays@1.0.7,MIT,,Jordan Harband,available-typed-arrays,1.0.7,pkg:npm/available-typed-arrays@1.0.7?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Favailable-typed-arrays.git,,Returns an array of Typed Array names that are available in the current environment,git+https://github.com/inspect-js/available-typed-arrays.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/available-typed-arrays#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/available-typed-arrays/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-02-19T23:54:31.157Z
library,data-view-buffer@1.0.2,MIT,,Jordan Harband,data-view-buffer,1.0.2,pkg:npm/data-view-buffer@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fdata-view-buffer.git,,Get the ArrayBuffer out of a DataView~ robustly.,git+https://github.com/inspect-js/data-view-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/data-view-buffer#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/data-view-buffer/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-20T04:53:13.489Z
library,data-view-byte-length@1.0.2,MIT,,Jordan Harband,data-view-byte-length,1.0.2,pkg:npm/data-view-byte-length@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fdata-view-byte-length.git,,Get the byteLength out of a DataView~ robustly.,git+https://github.com/inspect-js/data-view-byte-length.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/data-view-byte-length#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/data-view-byte-length/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-20T04:57:35.670Z
library,data-view-byte-offset@1.0.1,MIT,,Jordan Harband,data-view-byte-offset,1.0.1,pkg:npm/data-view-byte-offset@1.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fdata-view-byte-offset.git,,Get the byteOffset out of a DataView~ robustly.,git+https://github.com/inspect-js/data-view-byte-offset.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/data-view-byte-offset#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/data-view-byte-offset/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-19T05:59:20.781Z
library,es-to-primitive@1.3.0,MIT,,Jordan Harband,es-to-primitive,1.3.0,pkg:npm/es-to-primitive@1.3.0?vcs_url=git%3A%2F%2Fgithub.com%2Fljharb%2Fes-to-primitive.git,,ECMAScript “ToPrimitive” algorithm. Provides ES5 and ES2015 versions.,git://github.com/ljharb/es-to-primitive.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/es-to-primitive#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/es-to-primitive/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-11-26T18:36:27.744Z
library,function.prototype.name@1.1.8,MIT,,Jordan Harband,function.prototype.name,1.1.8,pkg:npm/function.prototype.name@1.1.8?vcs_url=git%3A%2F%2Fgithub.com%2Fes-shims%2FFunction.prototype.name.git,,An ES2015 spec-compliant `Function.prototype.name` shim,git://github.com/es-shims/Function.prototype.name.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/Function.prototype.name#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/Function.prototype.name/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-20T05:47:41.458Z
library,get-symbol-description@1.1.0,MIT,,Jordan Harband,get-symbol-description,1.1.0,pkg:npm/get-symbol-description@1.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fget-symbol-description.git,,Gets the description of a Symbol. Handles `Symbol()` vs `Symbol('')` properly when possible.,git+https://github.com/inspect-js/get-symbol-description.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/get-symbol-description#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/get-symbol-description/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-17T16:51:13.623Z
library,globalthis@1.0.4,MIT,,Jordan Harband,globalthis,1.0.4,pkg:npm/globalthis@1.0.4?vcs_url=git%3A%2F%2Fgithub.com%2Fljharb%2FSystem.global.git,,ECMAScript spec-compliant polyfill/shim for `globalThis`,git://github.com/ljharb/System.global.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/System.global#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/System.global/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-04-30T02:35:59.302Z
library,has-proto@1.2.0,MIT,,Jordan Harband,has-proto,1.2.0,pkg:npm/has-proto@1.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fhas-proto.git,,Does this environment have the ability to get the [[Prototype]] of an object on creation with `__proto__`?,git+https://github.com/inspect-js/has-proto.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/has-proto#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/has-proto/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-06T18:14:38.096Z
library,internal-slot@1.1.0,MIT,,Jordan Harband,internal-slot,1.1.0,pkg:npm/internal-slot@1.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Finternal-slot.git,,ES spec-like internal slots,git+https://github.com/ljharb/internal-slot.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/internal-slot#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/internal-slot/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-13T16:02:29.764Z
library,is-array-buffer@3.0.5,MIT,,Jordan Harband,is-array-buffer,3.0.5,pkg:npm/is-array-buffer@3.0.5?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fis-array-buffer.git,,Is this value a JS ArrayBuffer?,git+https://github.com/inspect-js/is-array-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-array-buffer#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-array-buffer/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-16T16:46:47.342Z
library,is-callable@1.2.7,MIT,,Jordan Harband,is-callable,1.2.7,pkg:npm/is-callable@1.2.7?vcs_url=git%3A%2F%2Fgithub.com%2Finspect-js%2Fis-callable.git,,Is this JS value callable? Works with Functions and GeneratorFunctions~ despite ES6 @@toStringTag.,git://github.com/inspect-js/is-callable.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-callable#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-callable/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2023-03-08T01:54:26.654Z
library,is-data-view@1.0.2,MIT,,Jordan Harband,is-data-view,1.0.2,pkg:npm/is-data-view@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fis-data-view.git,,Is this value a JS DataView? This module works cross-realm/iframe~ does not depend on `instanceof` or mutable properties~ and despite ES6 Symbol.toStringTag.,git+https://github.com/inspect-js/is-data-view.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-data-view#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-data-view/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-12T05:43:54.321Z
library,is-negative-zero@2.0.3,MIT,,Jordan Harband,is-negative-zero,2.0.3,pkg:npm/is-negative-zero@2.0.3?vcs_url=git%3A%2F%2Fgithub.com%2Finspect-js%2Fis-negative-zero.git,,Is this value negative zero? === will lie to you,git://github.com/inspect-js/is-negative-zero.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-negative-zero,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-negative-zero/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-02-19T20:08:47.292Z
library,is-regex@1.2.1,MIT,,Jordan Harband,is-regex,1.2.1,pkg:npm/is-regex@1.2.1?vcs_url=git%3A%2F%2Fgithub.com%2Finspect-js%2Fis-regex.git,,Is this value a JS regex? Works cross-realm/iframe~ and despite ES6 @@toStringTag,git://github.com/inspect-js/is-regex.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-regex,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-regex/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-12T05:44:07.996Z
library,is-set@2.0.3,MIT,,Jordan Harband,is-set,2.0.3,pkg:npm/is-set@2.0.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fis-set.git,,Is this value a JS Set? This module works cross-realm/iframe~ and despite ES6 @@toStringTag.,git+https://github.com/inspect-js/is-set.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-set#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-set/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-03-08T20:18:23.626Z
library,is-shared-array-buffer@1.0.4,MIT,,Jordan Harband,is-shared-array-buffer,1.0.4,pkg:npm/is-shared-array-buffer@1.0.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Finspect-js%2Fis-shared-array-buffer.git,,Is this value a JS SharedArrayBuffer?,git+https://github.com/inspect-js/is-shared-array-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-shared-array-buffer#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-shared-array-buffer/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-18T16:27:56.620Z
library,is-string@1.1.1,MIT,,Jordan Harband,is-string,1.1.1,pkg:npm/is-string@1.1.1?vcs_url=git%3A%2F%2Fgithub.com%2Finspect-js%2Fis-string.git,,Is this value a JS String object or primitive? This module works cross-realm/iframe~ and despite ES6 @@toStringTag.,git://github.com/inspect-js/is-string.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-string#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-string/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-12-16T02:59:00.595Z
